"","FEDFUNDS","GDP","UNRATE","PAYEMS","ICSA","CPIAUCSL","USREC"
"1970-01-01",8.98,1051.2,3.9,71176,NA,37.9,1
"1970-01-03",8.98,1051.2,3.9,71176,230000,37.9,1
"1970-01-10",8.98,1051.2,3.9,71176,242000,37.9,1
"1970-01-17",8.98,1051.2,3.9,71176,268000,37.9,1
"1970-01-24",8.98,1051.2,3.9,71176,256000,37.9,1
"1970-01-31",8.98,1051.2,3.9,71176,239000,37.9,1
"1970-02-01",8.98,1051.2,4.2,71305,239000,38.1,1
"1970-02-07",8.98,1051.2,4.2,71305,256000,38.1,1
"1970-02-14",8.98,1051.2,4.2,71305,265000,38.1,1
"1970-02-21",8.98,1051.2,4.2,71305,271000,38.1,1
"1970-02-28",8.98,1051.2,4.2,71305,242000,38.1,1
"1970-03-01",7.76,1051.2,4.4,71451,242000,38.3,1
"1970-03-07",7.76,1051.2,4.4,71451,262000,38.3,1
"1970-03-14",7.76,1051.2,4.4,71451,271000,38.3,1
"1970-03-21",7.76,1051.2,4.4,71451,264000,38.3,1
"1970-03-28",7.76,1051.2,4.4,71451,276000,38.3,1
"1970-04-01",8.1,1067.375,4.6,71348,276000,38.5,1
"1970-04-04",8.1,1067.375,4.6,71348,273000,38.5,1
"1970-04-11",8.1,1067.375,4.6,71348,305000,38.5,1
"1970-04-18",8.1,1067.375,4.6,71348,374000,38.5,1
"1970-04-25",8.1,1067.375,4.6,71348,349000,38.5,1
"1970-05-01",7.95,1067.375,4.8,71124,349000,38.6,1
"1970-05-02",7.95,1067.375,4.8,71124,334000,38.6,1
"1970-05-09",7.95,1067.375,4.8,71124,318000,38.6,1
"1970-05-16",7.95,1067.375,4.8,71124,303000,38.6,1
"1970-05-23",7.95,1067.375,4.8,71124,296000,38.6,1
"1970-05-30",7.95,1067.375,4.8,71124,301000,38.6,1
"1970-06-01",7.61,1067.375,4.9,71029,301000,38.8,1
"1970-06-06",7.61,1067.375,4.9,71029,301000,38.8,1
"1970-06-13",7.61,1067.375,4.9,71029,298000,38.8,1
"1970-06-20",7.61,1067.375,4.9,71029,296000,38.8,1
"1970-06-27",7.61,1067.375,4.9,71029,291000,38.8,1
"1970-07-01",7.21,1086.059,5,71053,291000,38.9,1
"1970-07-04",7.21,1086.059,5,71053,277000,38.9,1
"1970-07-11",7.21,1086.059,5,71053,288000,38.9,1
"1970-07-18",7.21,1086.059,5,71053,294000,38.9,1
"1970-07-25",7.21,1086.059,5,71053,287000,38.9,1
"1970-08-01",6.62,1086.059,5.1,70937,261000,39,1
"1970-08-08",6.62,1086.059,5.1,70937,266000,39,1
"1970-08-15",6.62,1086.059,5.1,70937,3e+05,39,1
"1970-08-22",6.62,1086.059,5.1,70937,303000,39,1
"1970-08-29",6.62,1086.059,5.1,70937,297000,39,1
"1970-09-01",6.29,1086.059,5.4,70944,297000,39.2,1
"1970-09-05",6.29,1086.059,5.4,70944,324000,39.2,1
"1970-09-12",6.29,1086.059,5.4,70944,292000,39.2,1
"1970-09-19",6.29,1086.059,5.4,70944,325000,39.2,1
"1970-09-26",6.29,1086.059,5.4,70944,333000,39.2,1
"1970-10-01",6.2,1088.608,5.5,70521,333000,39.4,1
"1970-10-03",6.2,1088.608,5.5,70521,350000,39.4,1
"1970-10-10",6.2,1088.608,5.5,70521,327000,39.4,1
"1970-10-17",6.2,1088.608,5.5,70521,334000,39.4,1
"1970-10-24",6.2,1088.608,5.5,70521,330000,39.4,1
"1970-10-31",6.2,1088.608,5.5,70521,327000,39.4,1
"1970-11-01",5.6,1088.608,5.9,70409,327000,39.6,1
"1970-11-07",5.6,1088.608,5.9,70409,336000,39.6,1
"1970-11-14",5.6,1088.608,5.9,70409,314000,39.6,1
"1970-11-21",5.6,1088.608,5.9,70409,314000,39.6,1
"1970-11-28",5.6,1088.608,5.9,70409,337000,39.6,1
"1970-12-01",4.9,1088.608,6.1,70792,337000,39.8,0
"1970-12-05",4.9,1088.608,6.1,70792,308000,39.8,0
"1970-12-12",4.9,1088.608,6.1,70792,306000,39.8,0
"1970-12-19",4.9,1088.608,6.1,70792,289000,39.8,0
"1970-12-26",4.9,1088.608,6.1,70792,321000,39.8,0
"1971-01-01",4.14,1135.156,5.9,70865,321000,39.9,0
"1971-01-02",4.14,1135.156,5.9,70865,303000,39.9,0
"1971-01-09",4.14,1135.156,5.9,70865,288000,39.9,0
"1971-01-16",4.14,1135.156,5.9,70865,299000,39.9,0
"1971-01-23",4.14,1135.156,5.9,70865,312000,39.9,0
"1971-01-30",4.14,1135.156,5.9,70865,292000,39.9,0
"1971-02-01",3.72,1135.156,5.9,70807,292000,39.9,0
"1971-02-06",3.72,1135.156,5.9,70807,296000,39.9,0
"1971-02-13",3.72,1135.156,5.9,70807,282000,39.9,0
"1971-02-20",3.72,1135.156,5.9,70807,268000,39.9,0
"1971-02-27",3.72,1135.156,5.9,70807,290000,39.9,0
"1971-03-01",3.71,1135.156,6,70860,290000,40,0
"1971-03-06",3.71,1135.156,6,70860,297000,40,0
"1971-03-13",3.71,1135.156,6,70860,287000,40,0
"1971-03-20",3.71,1135.156,6,70860,291000,40,0
"1971-03-27",3.71,1135.156,6,70860,3e+05,40,0
"1971-04-01",4.16,1156.271,5.9,71036,3e+05,40.1,0
"1971-04-03",4.16,1156.271,5.9,71036,299000,40.1,0
"1971-04-10",4.16,1156.271,5.9,71036,279000,40.1,0
"1971-04-17",4.16,1156.271,5.9,71036,284000,40.1,0
"1971-04-24",4.16,1156.271,5.9,71036,288000,40.1,0
"1971-05-01",4.63,1156.271,5.9,71247,290000,40.3,0
"1971-05-08",4.63,1156.271,5.9,71247,293000,40.3,0
"1971-05-15",4.63,1156.271,5.9,71247,284000,40.3,0
"1971-05-22",4.63,1156.271,5.9,71247,295000,40.3,0
"1971-05-29",4.63,1156.271,5.9,71247,299000,40.3,0
"1971-06-01",4.91,1156.271,5.9,71254,299000,40.5,0
"1971-06-05",4.91,1156.271,5.9,71254,301000,40.5,0
"1971-06-12",4.91,1156.271,5.9,71254,295000,40.5,0
"1971-06-19",4.91,1156.271,5.9,71254,299000,40.5,0
"1971-06-26",4.91,1156.271,5.9,71254,291000,40.5,0
"1971-07-01",5.31,1177.675,6,71315,291000,40.6,0
"1971-07-03",5.31,1177.675,6,71315,277000,40.6,0
"1971-07-10",5.31,1177.675,6,71315,264000,40.6,0
"1971-07-17",5.31,1177.675,6,71315,313000,40.6,0
"1971-07-24",5.31,1177.675,6,71315,304000,40.6,0
"1971-07-31",5.31,1177.675,6,71315,308000,40.6,0
"1971-08-01",5.57,1177.675,6.1,71373,308000,40.7,0
"1971-08-07",5.57,1177.675,6.1,71373,349000,40.7,0
"1971-08-14",5.57,1177.675,6.1,71373,325000,40.7,0
"1971-08-21",5.57,1177.675,6.1,71373,320000,40.7,0
"1971-08-28",5.57,1177.675,6.1,71373,307000,40.7,0
"1971-09-01",5.55,1177.675,6,71614,307000,40.8,0
"1971-09-04",5.55,1177.675,6,71614,359000,40.8,0
"1971-09-11",5.55,1177.675,6,71614,312000,40.8,0
"1971-09-18",5.55,1177.675,6,71614,302000,40.8,0
"1971-09-25",5.55,1177.675,6,71614,308000,40.8,0
"1971-10-01",5.2,1190.297,5.8,71642,308000,40.9,0
"1971-10-02",5.2,1190.297,5.8,71642,299000,40.9,0
"1971-10-09",5.2,1190.297,5.8,71642,313000,40.9,0
"1971-10-16",5.2,1190.297,5.8,71642,299000,40.9,0
"1971-10-23",5.2,1190.297,5.8,71642,294000,40.9,0
"1971-10-30",5.2,1190.297,5.8,71642,283000,40.9,0
"1971-11-01",4.91,1190.297,6,71847,283000,41,0
"1971-11-06",4.91,1190.297,6,71847,301000,41,0
"1971-11-13",4.91,1190.297,6,71847,295000,41,0
"1971-11-20",4.91,1190.297,6,71847,274000,41,0
"1971-11-27",4.91,1190.297,6,71847,278000,41,0
"1971-12-01",4.14,1190.297,6,72109,278000,41.1,0
"1971-12-04",4.14,1190.297,6,72109,299000,41.1,0
"1971-12-11",4.14,1190.297,6,72109,280000,41.1,0
"1971-12-18",4.14,1190.297,6,72109,269000,41.1,0
"1971-12-25",4.14,1190.297,6,72109,244000,41.1,0
"1972-01-01",3.51,1230.609,5.8,72441,279000,41.2,0
"1972-01-08",3.51,1230.609,5.8,72441,295000,41.2,0
"1972-01-15",3.51,1230.609,5.8,72441,250000,41.2,0
"1972-01-22",3.51,1230.609,5.8,72441,263000,41.2,0
"1972-01-29",3.51,1230.609,5.8,72441,269000,41.2,0
"1972-02-01",3.3,1230.609,5.7,72648,269000,41.4,0
"1972-02-05",3.3,1230.609,5.7,72648,276000,41.4,0
"1972-02-12",3.3,1230.609,5.7,72648,266000,41.4,0
"1972-02-19",3.3,1230.609,5.7,72648,258000,41.4,0
"1972-02-26",3.3,1230.609,5.7,72648,254000,41.4,0
"1972-03-01",3.83,1230.609,5.8,72944,254000,41.4,0
"1972-03-04",3.83,1230.609,5.8,72944,257000,41.4,0
"1972-03-11",3.83,1230.609,5.8,72944,264000,41.4,0
"1972-03-18",3.83,1230.609,5.8,72944,266000,41.4,0
"1972-03-25",3.83,1230.609,5.8,72944,264000,41.4,0
"1972-04-01",4.17,1266.369,5.7,73162,258000,41.5,0
"1972-04-08",4.17,1266.369,5.7,73162,274000,41.5,0
"1972-04-15",4.17,1266.369,5.7,73162,259000,41.5,0
"1972-04-22",4.17,1266.369,5.7,73162,259000,41.5,0
"1972-04-29",4.17,1266.369,5.7,73162,265000,41.5,0
"1972-05-01",4.27,1266.369,5.7,73469,265000,41.6,0
"1972-05-06",4.27,1266.369,5.7,73469,271000,41.6,0
"1972-05-13",4.27,1266.369,5.7,73469,266000,41.6,0
"1972-05-20",4.27,1266.369,5.7,73469,267000,41.6,0
"1972-05-27",4.27,1266.369,5.7,73469,267000,41.6,0
"1972-06-01",4.46,1266.369,5.7,73758,267000,41.7,0
"1972-06-03",4.46,1266.369,5.7,73758,264000,41.7,0
"1972-06-10",4.46,1266.369,5.7,73758,268000,41.7,0
"1972-06-17",4.46,1266.369,5.7,73758,275000,41.7,0
"1972-06-24",4.46,1266.369,5.7,73758,286000,41.7,0
"1972-07-01",4.55,1290.566,5.6,73709,350000,41.8,0
"1972-07-08",4.55,1290.566,5.6,73709,297000,41.8,0
"1972-07-15",4.55,1290.566,5.6,73709,318000,41.8,0
"1972-07-22",4.55,1290.566,5.6,73709,276000,41.8,0
"1972-07-29",4.55,1290.566,5.6,73709,247000,41.8,0
"1972-08-01",4.81,1290.566,5.6,74141,247000,41.9,0
"1972-08-05",4.81,1290.566,5.6,74141,250000,41.9,0
"1972-08-12",4.81,1290.566,5.6,74141,246000,41.9,0
"1972-08-19",4.81,1290.566,5.6,74141,256000,41.9,0
"1972-08-26",4.81,1290.566,5.6,74141,262000,41.9,0
"1972-09-01",4.87,1290.566,5.5,74264,262000,42.1,0
"1972-09-02",4.87,1290.566,5.5,74264,258000,42.1,0
"1972-09-09",4.87,1290.566,5.5,74264,259000,42.1,0
"1972-09-16",4.87,1290.566,5.5,74264,258000,42.1,0
"1972-09-23",4.87,1290.566,5.5,74264,255000,42.1,0
"1972-09-30",4.87,1290.566,5.5,74264,251000,42.1,0
"1972-10-01",5.05,1328.904,5.6,74674,251000,42.2,0
"1972-10-07",5.05,1328.904,5.6,74674,263000,42.2,0
"1972-10-14",5.05,1328.904,5.6,74674,250000,42.2,0
"1972-10-21",5.05,1328.904,5.6,74674,257000,42.2,0
"1972-10-28",5.05,1328.904,5.6,74674,234000,42.2,0
"1972-11-01",5.06,1328.904,5.3,74973,234000,42.4,0
"1972-11-04",5.06,1328.904,5.3,74973,255000,42.4,0
"1972-11-11",5.06,1328.904,5.3,74973,242000,42.4,0
"1972-11-18",5.06,1328.904,5.3,74973,271000,42.4,0
"1972-11-25",5.06,1328.904,5.3,74973,235000,42.4,0
"1972-12-01",5.33,1328.904,5.2,75268,235000,42.5,0
"1972-12-02",5.33,1328.904,5.2,75268,226000,42.5,0
"1972-12-09",5.33,1328.904,5.2,75268,252000,42.5,0
"1972-12-16",5.33,1328.904,5.2,75268,263000,42.5,0
"1972-12-23",5.33,1328.904,5.2,75268,246000,42.5,0
"1972-12-30",5.33,1328.904,5.2,75268,225000,42.5,0
"1973-01-01",5.94,1377.49,4.9,75617,225000,42.7,0
"1973-01-06",5.94,1377.49,4.9,75617,226000,42.7,0
"1973-01-13",5.94,1377.49,4.9,75617,245000,42.7,0
"1973-01-20",5.94,1377.49,4.9,75617,229000,42.7,0
"1973-01-27",5.94,1377.49,4.9,75617,214000,42.7,0
"1973-02-01",6.58,1377.49,5,76014,214000,43,0
"1973-02-03",6.58,1377.49,5,76014,228000,43,0
"1973-02-10",6.58,1377.49,5,76014,226000,43,0
"1973-02-17",6.58,1377.49,5,76014,216000,43,0
"1973-02-24",6.58,1377.49,5,76014,218000,43,0
"1973-03-01",7.09,1377.49,4.9,76284,218000,43.4,0
"1973-03-03",7.09,1377.49,4.9,76284,225000,43.4,0
"1973-03-10",7.09,1377.49,4.9,76284,229000,43.4,0
"1973-03-17",7.09,1377.49,4.9,76284,228000,43.4,0
"1973-03-24",7.09,1377.49,4.9,76284,232000,43.4,0
"1973-03-31",7.09,1377.49,4.9,76284,222000,43.4,0
"1973-04-01",7.12,1413.887,5,76455,222000,43.7,0
"1973-04-07",7.12,1413.887,5,76455,247000,43.7,0
"1973-04-14",7.12,1413.887,5,76455,230000,43.7,0
"1973-04-21",7.12,1413.887,5,76455,243000,43.7,0
"1973-04-28",7.12,1413.887,5,76455,236000,43.7,0
"1973-05-01",7.84,1413.887,4.9,76648,236000,43.9,0
"1973-05-05",7.84,1413.887,4.9,76648,248000,43.9,0
"1973-05-12",7.84,1413.887,4.9,76648,238000,43.9,0
"1973-05-19",7.84,1413.887,4.9,76648,237000,43.9,0
"1973-05-26",7.84,1413.887,4.9,76648,238000,43.9,0
"1973-06-01",8.49,1413.887,4.9,76887,238000,44.2,0
"1973-06-02",8.49,1413.887,4.9,76887,232000,44.2,0
"1973-06-09",8.49,1413.887,4.9,76887,246000,44.2,0
"1973-06-16",8.49,1413.887,4.9,76887,237000,44.2,0
"1973-06-23",8.49,1413.887,4.9,76887,242000,44.2,0
"1973-06-30",8.49,1413.887,4.9,76887,237000,44.2,0
"1973-07-01",10.4,1433.838,4.8,76913,237000,44.2,0
"1973-07-07",10.4,1433.838,4.8,76913,248000,44.2,0
"1973-07-14",10.4,1433.838,4.8,76913,232000,44.2,0
"1973-07-21",10.4,1433.838,4.8,76913,241000,44.2,0
"1973-07-28",10.4,1433.838,4.8,76913,250000,44.2,0
"1973-08-01",10.5,1433.838,4.8,77168,250000,45,0
"1973-08-04",10.5,1433.838,4.8,77168,256000,45,0
"1973-08-11",10.5,1433.838,4.8,77168,265000,45,0
"1973-08-18",10.5,1433.838,4.8,77168,258000,45,0
"1973-08-25",10.5,1433.838,4.8,77168,254000,45,0
"1973-09-01",10.78,1433.838,4.8,77276,242000,45.2,0
"1973-09-08",10.78,1433.838,4.8,77276,252000,45.2,0
"1973-09-15",10.78,1433.838,4.8,77276,245000,45.2,0
"1973-09-22",10.78,1433.838,4.8,77276,246000,45.2,0
"1973-09-29",10.78,1433.838,4.8,77276,249000,45.2,0
"1973-10-01",10.01,1476.289,4.6,77607,249000,45.6,0
"1973-10-06",10.01,1476.289,4.6,77607,236000,45.6,0
"1973-10-13",10.01,1476.289,4.6,77607,246000,45.6,0
"1973-10-20",10.01,1476.289,4.6,77607,249000,45.6,0
"1973-10-27",10.01,1476.289,4.6,77607,235000,45.6,0
"1973-11-01",10.03,1476.289,4.8,77920,235000,45.9,0
"1973-11-03",10.03,1476.289,4.8,77920,246000,45.9,0
"1973-11-10",10.03,1476.289,4.8,77920,282000,45.9,0
"1973-11-17",10.03,1476.289,4.8,77920,254000,45.9,0
"1973-11-24",10.03,1476.289,4.8,77920,233000,45.9,0
"1973-12-01",9.95,1476.289,4.9,78031,256000,46.3,1
"1973-12-08",9.95,1476.289,4.9,78031,266000,46.3,1
"1973-12-15",9.95,1476.289,4.9,78031,272000,46.3,1
"1973-12-22",9.95,1476.289,4.9,78031,326000,46.3,1
"1973-12-29",9.95,1476.289,4.9,78031,3e+05,46.3,1
"1974-01-01",9.65,1491.209,5.1,78100,3e+05,46.8,1
"1974-01-05",9.65,1491.209,5.1,78100,269000,46.8,1
"1974-01-12",9.65,1491.209,5.1,78100,340000,46.8,1
"1974-01-19",9.65,1491.209,5.1,78100,321000,46.8,1
"1974-01-26",9.65,1491.209,5.1,78100,291000,46.8,1
"1974-02-01",8.97,1491.209,5.2,78254,291000,47.3,1
"1974-02-02",8.97,1491.209,5.2,78254,302000,47.3,1
"1974-02-09",8.97,1491.209,5.2,78254,369000,47.3,1
"1974-02-16",8.97,1491.209,5.2,78254,311000,47.3,1
"1974-02-23",8.97,1491.209,5.2,78254,292000,47.3,1
"1974-03-01",9.35,1491.209,5.1,78296,292000,47.8,1
"1974-03-02",9.35,1491.209,5.1,78296,301000,47.8,1
"1974-03-09",9.35,1491.209,5.1,78296,305000,47.8,1
"1974-03-16",9.35,1491.209,5.1,78296,315000,47.8,1
"1974-03-23",9.35,1491.209,5.1,78296,314000,47.8,1
"1974-03-30",9.35,1491.209,5.1,78296,323000,47.8,1
"1974-04-01",10.51,1530.056,5.1,78382,323000,48.1,1
"1974-04-06",10.51,1530.056,5.1,78382,296000,48.1,1
"1974-04-13",10.51,1530.056,5.1,78382,297000,48.1,1
"1974-04-20",10.51,1530.056,5.1,78382,296000,48.1,1
"1974-04-27",10.51,1530.056,5.1,78382,283000,48.1,1
"1974-05-01",11.31,1530.056,5.1,78549,283000,48.6,1
"1974-05-04",11.31,1530.056,5.1,78549,287000,48.6,1
"1974-05-11",11.31,1530.056,5.1,78549,296000,48.6,1
"1974-05-18",11.31,1530.056,5.1,78549,298000,48.6,1
"1974-05-25",11.31,1530.056,5.1,78549,309000,48.6,1
"1974-06-01",11.93,1530.056,5.4,78604,278000,49,1
"1974-06-08",11.93,1530.056,5.4,78604,314000,49,1
"1974-06-15",11.93,1530.056,5.4,78604,303000,49,1
"1974-06-22",11.93,1530.056,5.4,78604,308000,49,1
"1974-06-29",11.93,1530.056,5.4,78604,325000,49,1
"1974-07-01",12.92,1560.026,5.5,78636,325000,49.3,1
"1974-07-06",12.92,1560.026,5.5,78636,311000,49.3,1
"1974-07-13",12.92,1560.026,5.5,78636,304000,49.3,1
"1974-07-20",12.92,1560.026,5.5,78636,303000,49.3,1
"1974-07-27",12.92,1560.026,5.5,78636,320000,49.3,1
"1974-08-01",12.01,1560.026,5.5,78619,320000,49.9,1
"1974-08-03",12.01,1560.026,5.5,78619,335000,49.9,1
"1974-08-10",12.01,1560.026,5.5,78619,347000,49.9,1
"1974-08-17",12.01,1560.026,5.5,78619,332000,49.9,1
"1974-08-24",12.01,1560.026,5.5,78619,343000,49.9,1
"1974-08-31",12.01,1560.026,5.5,78619,350000,49.9,1
"1974-09-01",11.34,1560.026,5.9,78610,350000,50.6,1
"1974-09-07",11.34,1560.026,5.9,78610,350000,50.6,1
"1974-09-14",11.34,1560.026,5.9,78610,357000,50.6,1
"1974-09-21",11.34,1560.026,5.9,78610,370000,50.6,1
"1974-09-28",11.34,1560.026,5.9,78610,366000,50.6,1
"1974-10-01",10.06,1599.679,6,78630,366000,51,1
"1974-10-05",10.06,1599.679,6,78630,371000,51,1
"1974-10-12",10.06,1599.679,6,78630,413000,51,1
"1974-10-19",10.06,1599.679,6,78630,389000,51,1
"1974-10-26",10.06,1599.679,6,78630,414000,51,1
"1974-11-01",9.45,1599.679,6.6,78265,414000,51.5,1
"1974-11-02",9.45,1599.679,6.6,78265,406000,51.5,1
"1974-11-09",9.45,1599.679,6.6,78265,441000,51.5,1
"1974-11-16",9.45,1599.679,6.6,78265,449000,51.5,1
"1974-11-23",9.45,1599.679,6.6,78265,518000,51.5,1
"1974-11-30",9.45,1599.679,6.6,78265,474000,51.5,1
"1974-12-01",8.53,1599.679,7.2,77652,474000,51.9,1
"1974-12-07",8.53,1599.679,7.2,77652,528000,51.9,1
"1974-12-14",8.53,1599.679,7.2,77652,510000,51.9,1
"1974-12-21",8.53,1599.679,7.2,77652,521000,51.9,1
"1974-12-28",8.53,1599.679,7.2,77652,537000,51.9,1
"1975-01-01",7.13,1616.116,8.1,77293,537000,52.3,1
"1975-01-04",7.13,1616.116,8.1,77293,456000,52.3,1
"1975-01-11",7.13,1616.116,8.1,77293,554000,52.3,1
"1975-01-18",7.13,1616.116,8.1,77293,575000,52.3,1
"1975-01-25",7.13,1616.116,8.1,77293,555000,52.3,1
"1975-02-01",6.24,1616.116,8.1,76918,559000,52.6,1
"1975-02-08",6.24,1616.116,8.1,76918,545000,52.6,1
"1975-02-15",6.24,1616.116,8.1,76918,530000,52.6,1
"1975-02-22",6.24,1616.116,8.1,76918,544000,52.6,1
"1975-03-01",5.54,1616.116,8.6,76648,546000,52.8,1
"1975-03-08",5.54,1616.116,8.6,76648,551000,52.8,1
"1975-03-15",5.54,1616.116,8.6,76648,531000,52.8,1
"1975-03-22",5.54,1616.116,8.6,76648,550000,52.8,1
"1975-03-29",5.54,1616.116,8.6,76648,555000,52.8,1
"1975-04-01",5.49,1651.853,8.8,76460,555000,53,0
"1975-04-05",5.49,1651.853,8.8,76460,537000,53,0
"1975-04-12",5.49,1651.853,8.8,76460,520000,53,0
"1975-04-19",5.49,1651.853,8.8,76460,531000,53,0
"1975-04-26",5.49,1651.853,8.8,76460,513000,53,0
"1975-05-01",5.22,1651.853,9,76624,513000,53.1,0
"1975-05-03",5.22,1651.853,9,76624,505000,53.1,0
"1975-05-10",5.22,1651.853,9,76624,507000,53.1,0
"1975-05-17",5.22,1651.853,9,76624,514000,53.1,0
"1975-05-24",5.22,1651.853,9,76624,493000,53.1,0
"1975-05-31",5.22,1651.853,9,76624,475000,53.1,0
"1975-06-01",5.55,1651.853,8.8,76521,475000,53.5,0
"1975-06-07",5.55,1651.853,8.8,76521,529000,53.5,0
"1975-06-14",5.55,1651.853,8.8,76521,497000,53.5,0
"1975-06-21",5.55,1651.853,8.8,76521,497000,53.5,0
"1975-06-28",5.55,1651.853,8.8,76521,459000,53.5,0
"1975-07-01",6.1,1709.82,8.6,76770,459000,54,0
"1975-07-05",6.1,1709.82,8.6,76770,423000,54,0
"1975-07-12",6.1,1709.82,8.6,76770,446000,54,0
"1975-07-19",6.1,1709.82,8.6,76770,445000,54,0
"1975-07-26",6.1,1709.82,8.6,76770,454000,54,0
"1975-08-01",6.14,1709.82,8.4,77153,454000,54.2,0
"1975-08-02",6.14,1709.82,8.4,77153,454000,54.2,0
"1975-08-09",6.14,1709.82,8.4,77153,459000,54.2,0
"1975-08-16",6.14,1709.82,8.4,77153,444000,54.2,0
"1975-08-23",6.14,1709.82,8.4,77153,457000,54.2,0
"1975-08-30",6.14,1709.82,8.4,77153,446000,54.2,0
"1975-09-01",6.24,1709.82,8.4,77228,446000,54.6,0
"1975-09-06",6.24,1709.82,8.4,77228,447000,54.6,0
"1975-09-13",6.24,1709.82,8.4,77228,456000,54.6,0
"1975-09-20",6.24,1709.82,8.4,77228,433000,54.6,0
"1975-09-27",6.24,1709.82,8.4,77228,445000,54.6,0
"1975-10-01",5.82,1761.831,8.4,77540,445000,54.9,0
"1975-10-04",5.82,1761.831,8.4,77540,426000,54.9,0
"1975-10-11",5.82,1761.831,8.4,77540,429000,54.9,0
"1975-10-18",5.82,1761.831,8.4,77540,404000,54.9,0
"1975-10-25",5.82,1761.831,8.4,77540,426000,54.9,0
"1975-11-01",5.22,1761.831,8.3,77685,414000,55.3,0
"1975-11-08",5.22,1761.831,8.3,77685,415000,55.3,0
"1975-11-15",5.22,1761.831,8.3,77685,386000,55.3,0
"1975-11-22",5.22,1761.831,8.3,77685,401000,55.3,0
"1975-11-29",5.22,1761.831,8.3,77685,387000,55.3,0
"1975-12-01",5.2,1761.831,8.2,78017,387000,55.6,0
"1975-12-06",5.2,1761.831,8.2,78017,373000,55.6,0
"1975-12-13",5.2,1761.831,8.2,78017,368000,55.6,0
"1975-12-20",5.2,1761.831,8.2,78017,365000,55.6,0
"1975-12-27",5.2,1761.831,8.2,78017,391000,55.6,0
"1976-01-01",4.87,1820.487,7.9,78503,391000,55.8,0
"1976-01-03",4.87,1820.487,7.9,78503,362000,55.8,0
"1976-01-10",4.87,1820.487,7.9,78503,402000,55.8,0
"1976-01-17",4.87,1820.487,7.9,78503,370000,55.8,0
"1976-01-24",4.87,1820.487,7.9,78503,363000,55.8,0
"1976-01-31",4.87,1820.487,7.9,78503,359000,55.8,0
"1976-02-01",4.77,1820.487,7.7,78816,359000,55.9,0
"1976-02-07",4.77,1820.487,7.7,78816,353000,55.9,0
"1976-02-14",4.77,1820.487,7.7,78816,344000,55.9,0
"1976-02-21",4.77,1820.487,7.7,78816,347000,55.9,0
"1976-02-28",4.77,1820.487,7.7,78816,349000,55.9,0
"1976-03-01",4.84,1820.487,7.6,79048,349000,56,0
"1976-03-06",4.84,1820.487,7.6,79048,348000,56,0
"1976-03-13",4.84,1820.487,7.6,79048,360000,56,0
"1976-03-20",4.84,1820.487,7.6,79048,368000,56,0
"1976-03-27",4.84,1820.487,7.6,79048,366000,56,0
"1976-04-01",4.82,1852.332,7.7,79292,366000,56.1,0
"1976-04-03",4.82,1852.332,7.7,79292,380000,56.1,0
"1976-04-10",4.82,1852.332,7.7,79292,373000,56.1,0
"1976-04-17",4.82,1852.332,7.7,79292,361000,56.1,0
"1976-04-24",4.82,1852.332,7.7,79292,367000,56.1,0
"1976-05-01",5.29,1852.332,7.4,79312,385000,56.4,0
"1976-05-08",5.29,1852.332,7.4,79312,395000,56.4,0
"1976-05-15",5.29,1852.332,7.4,79312,382000,56.4,0
"1976-05-22",5.29,1852.332,7.4,79312,394000,56.4,0
"1976-05-29",5.29,1852.332,7.4,79312,402000,56.4,0
"1976-06-01",5.48,1852.332,7.6,79376,402000,56.7,0
"1976-06-05",5.48,1852.332,7.6,79376,382000,56.7,0
"1976-06-12",5.48,1852.332,7.6,79376,407000,56.7,0
"1976-06-19",5.48,1852.332,7.6,79376,399000,56.7,0
"1976-06-26",5.48,1852.332,7.6,79376,387000,56.7,0
"1976-07-01",5.31,1886.558,7.8,79547,387000,57,0
"1976-07-03",5.31,1886.558,7.8,79547,394000,57,0
"1976-07-10",5.31,1886.558,7.8,79547,372000,57,0
"1976-07-17",5.31,1886.558,7.8,79547,406000,57,0
"1976-07-24",5.31,1886.558,7.8,79547,394000,57,0
"1976-07-31",5.31,1886.558,7.8,79547,388000,57,0
"1976-08-01",5.29,1886.558,7.8,79704,388000,57.3,0
"1976-08-07",5.29,1886.558,7.8,79704,378000,57.3,0
"1976-08-14",5.29,1886.558,7.8,79704,382000,57.3,0
"1976-08-21",5.29,1886.558,7.8,79704,4e+05,57.3,0
"1976-08-28",5.29,1886.558,7.8,79704,394000,57.3,0
"1976-09-01",5.25,1886.558,7.6,79892,394000,57.6,0
"1976-09-04",5.25,1886.558,7.6,79892,421000,57.6,0
"1976-09-11",5.25,1886.558,7.6,79892,383000,57.6,0
"1976-09-18",5.25,1886.558,7.6,79892,403000,57.6,0
"1976-09-25",5.25,1886.558,7.6,79892,423000,57.6,0
"1976-10-01",5.02,1934.273,7.7,79911,423000,57.9,0
"1976-10-02",5.02,1934.273,7.7,79911,408000,57.9,0
"1976-10-09",5.02,1934.273,7.7,79911,411000,57.9,0
"1976-10-16",5.02,1934.273,7.7,79911,403000,57.9,0
"1976-10-23",5.02,1934.273,7.7,79911,409000,57.9,0
"1976-10-30",5.02,1934.273,7.7,79911,414000,57.9,0
"1976-11-01",4.95,1934.273,7.8,80240,414000,58.1,0
"1976-11-06",4.95,1934.273,7.8,80240,390000,58.1,0
